Customer ID,Age,Gender,Location,Subscription Status
854,62,Male,Delaware,Yes
855,21,Male,California,Yes
856,70,Male,Oregon,Yes
857,55,Male,Alaska,Yes
858,43,Male,Missouri,Yes
859,19,Male,Oklahoma,Yes
860,47,Male,Wisconsin,Yes
861,26,Male,South Carolina,Yes
862,46,Male,Virginia,Yes
863,19,Male,Arkansas,Yes
864,49,Male,Vermont,Yes
865,51,Male,Kentucky,Yes
866,64,Male,Colorado,Yes
867,67,Male,New Mexico,Yes
868,37,Male,Colorado,Yes
869,40,Male,North Carolina,Yes
870,38,Male,New Hampshire,Yes
871,66,Male,West Virginia,Yes
872,47,Male,Hawaii,Yes
873,56,Male,North Dakota,Yes
874,51,Male,Mississippi,Yes
875,25,Male,Maine,Yes
876,37,Male,North Dakota,Yes
877,41,Male,Nebraska,Yes
878,64,Male,Nebraska,Yes
879,23,Male,Tennessee,Yes
880,62,Male,Wyoming,Yes
881,39,Male,Nevada,Yes
882,52,Male,South Carolina,Yes
883,50,Male,Virginia,Yes
884,28,Male,Pennsylvania,Yes
885,67,Male,Hawaii,Yes
886,41,Male,Ohio,Yes
887,19,Male,Utah,Yes
888,70,Male,Minnesota,Yes
889,49,Male,New Hampshire,Yes
890,59,Male,Arizona,Yes
891,52,Male,New York,Yes
892,20,Male,Pennsylvania,Yes
893,31,Male,New Mexico,Yes
894,33,Male,Nebraska,Yes
895,44,Male,Wyoming,Yes
896,40,Male,Mississippi,Yes
897,69,Male,Arkansas,Yes
898,29,Male,Illinois,Yes
899,54,Male,Nevada,Yes
900,65,Male,Rhode Island,Yes
901,54,Male,West Virginia,Yes
902,60,Male,Missouri,Yes
903,43,Male,Kentucky,Yes
904,44,Male,Washington,Yes
905,69,Male,Alaska,Yes
906,46,Male,Mississippi,Yes
907,41,Male,South Carolina,Yes
908,32,Male,Missouri,Yes
909,26,Male,New Jersey,Yes
910,61,Male,Louisiana,Yes
911,49,Male,South Carolina,Yes
912,53,Male,Vermont,Yes
913,24,Male,Arkansas,Yes
914,37,Male,Utah,Yes
915,43,Male,Washington,Yes
916,31,Male,Rhode Island,Yes
917,49,Male,Illinois,Yes
918,69,Male,Missouri,Yes
919,65,Male,North Carolina,Yes
920,41,Male,Massachusetts,Yes
921,37,Male,Arkansas,Yes
922,70,Male,South Dakota,Yes
923,63,Male,Georgia,Yes
924,55,Male,Arkansas,Yes
925,52,Male,Kansas,Yes
926,22,Male,Arizona,Yes
927,54,Male,Massachusetts,Yes
928,28,Male,New Mexico,Yes
929,67,Male,Arkansas,Yes
930,59,Male,Nebraska,Yes
931,26,Male,Hawaii,Yes
932,24,Male,Nebraska,Yes
933,62,Male,Indiana,Yes
934,70,Male,Colorado,Yes
935,45,Male,Oregon,Yes
936,58,Male,Ohio,Yes
937,31,Male,Maine,Yes
938,32,Male,Iowa,Yes
939,36,Male,Wisconsin,Yes
940,25,Male,New York,Yes
941,48,Male,Colorado,Yes
942,39,Male,Illinois,Yes
943,26,Male,Arizona,Yes
944,32,Male,Oklahoma,Yes
945,54,Male,Indiana,Yes
946,38,Male,Minnesota,Yes
947,46,Male,Pennsylvania,Yes
948,57,Male,Indiana,Yes
949,49,Male,Alabama,Yes
950,33,Male,Montana,Yes
951,54,Male,New Mexico,Yes
952,47,Male,Alaska,Yes
953,36,Male,Idaho,Yes
954,68,Male,Utah,Yes
955,60,Male,Louisiana,Yes
956,55,Male,Mississippi,Yes
957,29,Male,Mississippi,Yes
958,38,Male,Indiana,Yes
959,70,Male,Washington,Yes
960,36,Male,Nevada,Yes
961,18,Male,Louisiana,Yes
962,62,Male,Pennsylvania,Yes
963,29,Male,Michigan,Yes
964,21,Male,South Carolina,Yes
965,42,Male,Arizona,Yes
966,43,Male,Delaware,Yes
967,58,Male,Kentucky,Yes
968,27,Male,Georgia,Yes
969,57,Male,North Carolina,Yes
970,40,Male,California,Yes
971,45,Male,California,Yes
972,47,Male,Indiana,Yes
973,61,Male,Colorado,Yes
974,60,Male,Colorado,Yes
975,69,Male,North Carolina,Yes
976,58,Male,Washington,Yes
977,34,Male,Florida,Yes
978,20,Male,Washington,Yes
979,56,Male,Colorado,Yes
980,64,Male,New Hampshire,Yes
981,56,Male,Maryland,Yes
982,27,Male,Maryland,Yes
983,35,Male,Texas,Yes
984,24,Male,New Mexico,Yes
985,26,Male,Utah,Yes
986,32,Male,West Virginia,Yes
987,54,Male,Connecticut,Yes
988,62,Male,West Virginia,Yes
989,50,Male,Ohio,Yes
990,70,Male,Texas,Yes
991,48,Male,Washington,Yes
992,20,Male,Wisconsin,Yes
993,46,Male,Louisiana,Yes
994,51,Male,Iowa,Yes
995,53,Male,New York,Yes
996,44,Male,Idaho,Yes
997,29,Male,Delaware,Yes
998,64,Male,Kentucky,Yes
999,51,Male,Connecticut,Yes
1000,50,Male,New Mexico,Yes
1001,43,Male,Georgia,Yes
1002,61,Male,Washington,Yes
1003,55,Male,North Dakota,Yes
1004,56,Male,Ohio,Yes
1005,33,Male,Tennessee,Yes
1006,43,Male,New York,Yes
1007,21,Male,Michigan,Yes
1008,58,Male,Georgia,Yes
1009,41,Male,New Mexico,Yes
1010,39,Male,Louisiana,Yes
1011,54,Male,South Dakota,Yes
1012,43,Male,Montana,Yes
1013,28,Male,New Mexico,Yes
1014,59,Male,South Carolina,Yes
1015,28,Male,Ohio,Yes
1016,68,Male,North Carolina,Yes
1017,20,Male,Idaho,Yes
1018,21,Male,Oklahoma,Yes
1019,50,Male,Georgia,Yes
1020,32,Male,Kentucky,Yes
1021,24,Male,Delaware,Yes
1022,55,Male,Massachusetts,Yes
1023,61,Male,Nebraska,Yes
1024,61,Male,Maine,Yes
1025,28,Male,Pennsylvania,Yes
1026,60,Male,Nebraska,Yes
1027,49,Male,Virginia,Yes
1028,33,Male,Ohio,Yes
1029,45,Male,Nebraska,Yes
1030,29,Male,Ohio,Yes
1031,58,Male,Kentucky,Yes
1032,22,Male,Tennessee,Yes
1033,55,Male,Maine,Yes
1034,19,Male,Montana,Yes
1035,68,Male,Maryland,Yes
1036,61,Male,Georgia,Yes
1037,68,Male,Hawaii,Yes
1038,52,Male,Rhode Island,Yes
1039,41,Male,Nebraska,Yes
1040,29,Male,Michigan,Yes
1041,68,Male,North Carolina,Yes
1042,36,Male,Minnesota,Yes
1043,55,Male,Maryland,Yes
1044,28,Male,Hawaii,Yes
1045,39,Male,Oregon,Yes
1046,54,Male,New Mexico,Yes
1047,40,Male,Illinois,Yes
1048,31,Male,Utah,Yes
1049,30,Male,Maine,Yes
1050,45,Male,Virginia,Yes
1051,48,Male,Florida,Yes
1052,45,Male,Ohio,Yes
1053,60,Male,Virginia,Yes
1054,59,Male,Kansas,No
1055,18,Male,Arkansas,No
1056,70,Male,Massachusetts,No
1057,20,Male,Idaho,No
1058,65,Male,Wisconsin,No
1059,29,Male,New Mexico,No
1060,22,Male,North Carolina,No
1061,27,Male,Iowa,No
1062,36,Male,Idaho,No
1063,59,Male,Ohio,No
1064,62,Male,Alabama,No
1065,34,Male,Wyoming,No
1066,59,Male,Alabama,No
1067,49,Male,Mississippi,No
1068,18,Male,Pennsylvania,No
1069,55,Male,Wyoming,No
1070,38,Male,Maryland,No
1071,50,Male,North Carolina,No
1072,61,Male,Pennsylvania,No
1073,48,Male,Idaho,No
1074,22,Male,California,No
1075,48,Male,Tennessee,No
1076,57,Male,Missouri,No
1077,33,Male,North Dakota,No
1078,58,Male,West Virginia,No
1079,37,Male,Arizona,No
1080,18,Male,Oklahoma,No
1081,65,Male,Pennsylvania,No
1082,62,Male,Idaho,No
1083,54,Male,South Carolina,No
1084,35,Male,Washington,No
1085,34,Male,Arkansas,No
1086,25,Male,Utah,No
1087,53,Male,Alaska,No
1088,45,Male,West Virginia,No
1089,49,Male,Louisiana,No
1090,40,Male,Arizona,No
1091,38,Male,Connecticut,No
1092,44,Male,North Carolina,No
1093,68,Male,South Dakota,No
1094,60,Male,Delaware,No
1095,25,Male,Connecticut,No
1096,19,Male,Tennessee,No
1097,57,Male,New Hampshire,No
1098,58,Male,Vermont,No
1099,49,Male,Idaho,No
1100,19,Male,North Carolina,No
1101,50,Male,Nevada,No
1102,30,Male,Delaware,No
1103,52,Male,Texas,No
1104,35,Male,Tennessee,No
1105,35,Male,Delaware,No
1106,33,Male,Massachusetts,No
1107,52,Male,Minnesota,No
1108,69,Male,Texas,No
1109,27,Male,Nebraska,No
1110,66,Male,Oklahoma,No
1111,28,Male,Texas,No
1112,22,Male,New York,No
1113,69,Male,Washington,No
1114,28,Male,Maryland,No
1115,55,Male,New Hampshire,No
1116,30,Male,New York,No
1117,67,Male,Hawaii,No
1118,25,Male,California,No
1119,49,Male,Indiana,No
1120,34,Male,Louisiana,No
1121,22,Male,Pennsylvania,No
1122,63,Male,Florida,No
1123,70,Male,North Carolina,No
1124,36,Male,Massachusetts,No
1125,42,Male,Iowa,No
1126,27,Male,North Dakota,No
1127,23,Male,Iowa,No
1128,50,Male,Delaware,No
1129,56,Male,New York,No
1130,37,Male,New Hampshire,No
1131,67,Male,Kentucky,No
1132,67,Male,Illinois,No
1133,50,Male,North Carolina,No
1134,36,Male,Connecticut,No
1135,62,Male,Wisconsin,No
1136,65,Male,Massachusetts,No
1137,23,Male,Illinois,No
1138,46,Male,New Mexico,No
1139,18,Male,Iowa,No
1140,58,Male,Alabama,No
1141,31,Male,Maryland,No
1142,39,Male,Ohio,No
1143,69,Male,Ohio,No
1144,68,Male,Nevada,No
1145,41,Male,South Carolina,No
1146,31,Male,Nevada,No
1147,48,Male,Wisconsin,No
1148,59,Male,Tennessee,No
1149,34,Male,Florida,No
1150,21,Male,Georgia,No
1151,29,Male,Kentucky,No
1152,41,Male,Ohio,No
1153,62,Male,Connecticut,No
1154,27,Male,Idaho,No
1155,49,Male,Georgia,No
1156,67,Male,Tennessee,No
1157,20,Male,Hawaii,No
1158,37,Male,Maryland,No
1159,69,Male,Nevada,No
1160,66,Male,New Hampshire,No
1161,37,Male,North Dakota,No
1162,63,Male,Oklahoma,No
1163,47,Male,North Carolina,No
1164,26,Male,Tennessee,No
1165,68,Male,Montana,No
1166,51,Male,Wisconsin,No
1167,48,Male,Connecticut,No
1168,60,Male,New Jersey,No
1169,68,Male,Mississippi,No
1170,25,Male,Wyoming,No
1171,57,Male,Illinois,No
1172,41,Male,Louisiana,No
1173,59,Male,Oregon,No
1174,44,Male,South Dakota,No
1175,42,Male,Michigan,No
1176,35,Male,New Jersey,No
1177,36,Male,Oregon,No
1178,54,Male,Iowa,No
1179,37,Male,South Carolina,No
1180,20,Male,Indiana,No
1181,23,Male,Oregon,No
1182,61,Male,New York,No
1183,37,Male,New Mexico,No
1184,23,Male,Louisiana,No
1185,63,Male,South Carolina,No
1186,47,Male,Maine,No
1187,63,Male,Indiana,No
1188,56,Male,Iowa,No
1189,68,Male,Mississippi,No
1190,64,Male,Arkansas,No
1191,62,Male,South Carolina,No
1192,34,Male,Indiana,No
1193,49,Male,Florida,No
1194,40,Male,Alaska,No
1195,50,Male,New York,No
1196,25,Male,Texas,No
1197,30,Male,North Dakota,No
1198,54,Male,Vermont,No
1199,40,Male,New Jersey,No
1200,49,Male,Maryland,No
1201,27,Male,Connecticut,No
1202,27,Male,Illinois,No
1203,48,Male,Maryland,No
1204,40,Male,Minnesota,No
1205,67,Male,Florida,No
1206,52,Male,California,No
1207,22,Male,Mississippi,No
1208,62,Male,Washington,No
1209,20,Male,Wisconsin,No
1210,41,Male,Pennsylvania,No
1211,34,Male,Missouri,No
1212,23,Male,Oklahoma,No
1213,32,Male,Pennsylvania,No
1214,68,Male,Kentucky,No
1215,30,Male,Vermont,No
1216,66,Male,Oregon,No
1217,62,Male,Utah,No
1218,50,Male,Nebraska,No
1219,55,Male,Pennsylvania,No
1220,19,Male,Vermont,No
1221,67,Male,Kentucky,No
1222,18,Male,Iowa,No
1223,58,Male,Indiana,No
1224,69,Male,Kansas,No
1225,62,Male,Illinois,No
1226,28,Male,North Carolina,No
1227,53,Male,Ohio,No
1228,27,Male,Illinois,No
1229,55,Male,Indiana,No
1230,34,Male,Kansas,No
1231,25,Male,Illinois,No
1232,66,Male,Pennsylvania,No
1233,57,Male,New York,No
1234,46,Male,Utah,No
1235,38,Male,New Jersey,No
1236,23,Male,Idaho,No
1237,42,Male,New Mexico,No
1238,25,Male,Michigan,No
1239,55,Male,Wyoming,No
1240,62,Male,New Jersey,No
1241,41,Male,New Jersey,No
1242,58,Male,Hawaii,No
1243,56,Male,Nevada,No
1244,25,Male,New Hampshire,No
1245,70,Male,Indiana,No
1246,42,Male,New York,No
1247,27,Male,Louisiana,No
1248,65,Male,Virginia,No
1249,62,Male,Wisconsin,No
1250,62,Male,Oregon,No
1251,52,Male,New Hampshire,No
1252,56,Male,Indiana,No
1253,28,Male,Massachusetts,No
1254,39,Male,Montana,No
1255,54,Male,California,No
1256,30,Male,Indiana,No
1257,45,Male,West Virginia,No
1258,68,Male,Minnesota,No
1259,47,Male,Ohio,No
1260,68,Male,Minnesota,No
1261,63,Male,Virginia,No
1262,20,Male,Connecticut,No
1263,29,Male,Tennessee,No
1264,41,Male,Delaware,No
1265,52,Male,Vermont,No
1266,32,Male,Louisiana,No
1267,20,Male,North Dakota,No
1268,47,Male,Oregon,No
1269,23,Male,Idaho,No
1270,43,Male,Vermont,No
1271,67,Male,West Virginia,No
1272,70,Male,Kentucky,No
1273,35,Male,Wisconsin,No
1274,41,Male,Mississippi,No
1275,54,Male,Missouri,No
1276,55,Male,Arkansas,No
1277,51,Male,Wyoming,No
1278,19,Male,Rhode Island,No
1279,28,Male,Utah,No
1280,63,Male,Maryland,No
1281,30,Male,Georgia,No
1282,29,Male,New Jersey,No
1283,24,Male,New Hampshire,No
1284,69,Male,Oregon,No
1285,65,Male,Arkansas,No
1286,64,Male,North Carolina,No
1287,40,Male,West Virginia,No
1288,24,Male,Utah,No
1289,66,Male,South Dakota,No
1290,35,Male,New Hampshire,No
1291,67,Male,Maryland,No
1292,69,Male,South Dakota,No
1293,26,Male,Kentucky,No
1294,23,Male,Florida,No
1295,27,Male,Texas,No
1296,30,Male,New Mexico,No
1297,48,Male,South Dakota,No
1298,44,Male,New Jersey,No
1299,29,Male,Indiana,No
1300,29,Male,Louisiana,No
1301,67,Male,West Virginia,No
1302,42,Male,Maine,No
1303,23,Male,Idaho,No
1304,34,Male,New York,No
1305,64,Male,Montana,No
1306,31,Male,Mississippi,No
1307,54,Male,Alaska,No
1308,23,Male,Missouri,No
1309,59,Male,Rhode Island,No
1310,32,Male,Hawaii,No
1311,43,Male,South Carolina,No
1312,32,Male,Tennessee,No
1313,66,Male,Missouri,No
1314,70,Male,Missouri,No
1315,42,Male,Missouri,No
1316,56,Male,Mississippi,No
1317,28,Male,Arkansas,No
1318,28,Male,Kentucky,No
1319,52,Male,Connecticut,No
1320,65,Male,Oklahoma,No
1321,56,Male,California,No
1322,59,Male,Missouri,No
1323,23,Male,Washington,No
1324,58,Male,New York,No
1325,39,Male,Indiana,No
1326,28,Male,Oregon,No
1327,40,Male,Texas,No
1328,52,Male,Florida,No
1329,37,Male,Rhode Island,No
1330,70,Male,Texas,No
1331,30,Male,Vermont,No
1332,38,Male,Maryland,No
1333,66,Male,Alaska,No
1334,29,Male,Idaho,No
1335,46,Male,West Virginia,No
1336,56,Male,Nevada,No
1337,23,Male,Oregon,No
1338,37,Male,Tennessee,No
1339,56,Male,Alabama,No
1340,36,Male,Indiana,No
1341,40,Male,Idaho,No
1342,26,Male,Rhode Island,No
1343,57,Male,Arizona,No
1344,68,Male,Florida,No
1345,56,Male,New York,No
1346,40,Male,Nebraska,No
1347,44,Male,Mississippi,No
1348,44,Male,Vermont,No
1349,19,Male,Nebraska,No
1350,21,Male,South Carolina,No
1351,31,Male,Delaware,No
1352,30,Male,Vermont,No
1353,65,Male,Indiana,No
1354,39,Male,Oregon,No
1355,64,Male,Maryland,No
1356,59,Male,Florida,No
1357,49,Male,Indiana,No
1358,24,Male,Texas,No
1359,19,Male,Nebraska,No
1360,27,Male,North Carolina,No
1361,56,Male,Alabama,No
1362,49,Male,Alabama,No
1363,41,Male,Colorado,No
1364,36,Male,Wisconsin,No
1365,68,Male,Delaware,No
1366,28,Male,Indiana,No
1367,45,Male,Iowa,No
1368,60,Male,Iowa,No
1369,21,Male,Wisconsin,No
1370,32,Male,Iowa,No
1371,27,Male,Montana,No
1372,40,Male,Mississippi,No
1373,64,Male,Michigan,No
1374,18,Male,Virginia,No
1375,22,Male,New York,No
1376,42,Male,Maine,No
1377,57,Male,New Jersey,No
1378,33,Male,Maryland,No
1379,37,Male,Kentucky,No
1380,21,Male,Minnesota,No
1381,51,Male,Massachusetts,No
1382,30,Male,Illinois,No
1383,68,Male,Michigan,No
1384,36,Male,Wisconsin,No
1385,46,Male,Alaska,No
1386,41,Male,Mississippi,No
1387,68,Male,Oregon,No
1388,21,Male,Maryland,No
1389,62,Male,Arkansas,No
1390,59,Male,Illinois,No
1391,25,Male,Arkansas,No
1392,53,Male,Mississippi,No
1393,31,Male,Arkansas,No
1394,46,Male,Idaho,No
1395,26,Male,Iowa,No
1396,47,Male,West Virginia,No
1397,37,Male,Wisconsin,No
1398,55,Male,Massachusetts,No
1399,30,Male,Texas,No
1400,19,Male,Nebraska,No
1401,36,Male,Nevada,No
1402,23,Male,Indiana,No
1403,62,Male,North Dakota,No
1404,26,Male,Georgia,No
1405,36,Male,New Mexico,No
1406,33,Male,New Hampshire,No
1407,32,Male,Washington,No
1408,56,Male,Nevada,No
1409,58,Male,Maine,No
1410,34,Male,Idaho,No
1411,61,Male,Tennessee,No
1412,48,Male,Louisiana,No
1413,25,Male,Michigan,No
1414,51,Male,New Hampshire,No
1415,29,Male,Minnesota,No
1416,54,Male,Illinois,No
1417,48,Male,Idaho,No
1418,62,Male,Montana,No
1419,18,Male,Alabama,No
1420,43,Male,Montana,No
1421,22,Male,California,No
1422,68,Male,Pennsylvania,No
1423,44,Male,Texas,No
1424,51,Male,Michigan,No
1425,66,Male,Connecticut,No
1426,59,Male,Wyoming,No
1427,60,Male,Michigan,No
1428,31,Male,South Dakota,No
1429,20,Male,North Dakota,No
1430,24,Male,Maryland,No
1431,48,Male,Michigan,No
1432,39,Male,South Dakota,No
1433,34,Male,Florida,No
1434,70,Male,Minnesota,No
1435,59,Male,New York,No
1436,45,Male,Oregon,No
1437,35,Male,Minnesota,No
1438,69,Male,Montana,No
1439,58,Male,Washington,No
1440,25,Male,New Mexico,No
1441,27,Male,Arizona,No
1442,34,Male,Nebraska,No
1443,53,Male,Idaho,No
1444,58,Male,Idaho,No
1445,32,Male,Vermont,No
1446,64,Male,Arkansas,No
1447,63,Male,Wyoming,No
1448,23,Male,New Mexico,No
1449,64,Male,West Virginia,No
1450,18,Male,New York,No
1451,25,Male,Illinois,No
1452,54,Male,Utah,No
1453,60,Male,Colorado,No
1454,36,Male,Virginia,No
1455,66,Male,Georgia,No
1456,60,Male,Alabama,No
1457,59,Male,Montana,No
1458,58,Male,Pennsylvania,No
1459,35,Male,Missouri,No
1460,20,Male,Maine,No
1461,70,Male,Pennsylvania,No
1462,54,Male,Oregon,No
1463,38,Male,Utah,No
1464,54,Male,Oklahoma,No
1465,33,Male,Montana,No
1466,46,Male,Nebraska,No
1467,58,Male,Alabama,No
1468,30,Male,Ohio,No
1469,42,Male,Arkansas,No
1470,28,Male,Mississippi,No
1471,43,Male,California,No
1472,31,Male,Alaska,No
1473,39,Male,Indiana,No
1474,69,Male,Wisconsin,No
1475,31,Male,New Jersey,No
1476,44,Male,Rhode Island,No
1477,39,Male,Wyoming,No
1478,24,Male,Oregon,No
1479,28,Male,Washington,No
1480,48,Male,Washington,No
1481,39,Male,New Hampshire,No
1482,64,Male,Maryland,No
1483,28,Male,Wisconsin,No
1484,39,Male,Massachusetts,No
1485,49,Male,Nebraska,No
1486,22,Male,Nebraska,No
1487,25,Male,Idaho,No
1488,40,Male,Arizona,No
1489,23,Male,Hawaii,No
1490,24,Male,Missouri,No
1491,66,Male,Louisiana,No
1492,27,Male,Arkansas,No
1493,62,Male,North Carolina,No
1494,70,Male,North Dakota,No
1495,43,Male,Montana,No
1496,45,Male,Rhode Island,No
1497,63,Male,Idaho,No
1498,69,Male,Michigan,No
1499,59,Male,Illinois,No
1500,19,Male,Georgia,No
1501,63,Male,Alabama,No
1502,37,Male,Alaska,No
1503,37,Male,Massachusetts,No
1504,50,Male,Michigan,No
1505,60,Male,Alaska,No
1506,46,Male,North Dakota,No
1507,35,Male,South Carolina,No
1508,66,Male,Pennsylvania,No
1509,35,Male,Colorado,No
1510,20,Male,New Hampshire,No
1511,55,Male,Maryland,No
1512,34,Male,Georgia,No
1513,60,Male,Wisconsin,No
1514,22,Male,Texas,No
1515,26,Male,Utah,No
1516,39,Male,Indiana,No
1517,20,Male,Nevada,No
1518,57,Male,New Hampshire,No
1519,68,Male,New York,No
1520,50,Male,Texas,No
1521,21,Male,Iowa,No
1522,29,Male,Washington,No
1523,38,Male,Tennessee,No
1524,54,Male,Georgia,No
1525,22,Male,Massachusetts,No
1526,29,Male,Oregon,No
1527,41,Male,Oklahoma,No
1528,26,Male,Wisconsin,No
1529,69,Male,Oregon,No
1530,20,Male,Georgia,No
1531,59,Male,New Mexico,No
1532,63,Male,Mississippi,No
1533,68,Male,Wisconsin,No
1534,50,Male,New Hampshire,No
1535,55,Male,Wyoming,No
1536,36,Male,West Virginia,No
1537,18,Male,Michigan,No
1538,68,Male,Alaska,No
1539,56,Male,Illinois,No
1540,32,Male,Hawaii,No
1541,28,Male,Colorado,No
1542,24,Male,Illinois,No
1543,59,Male,Hawaii,No
1544,56,Male,Wisconsin,No
1545,30,Male,Arkansas,No
1546,48,Male,Delaware,No
1547,60,Male,Oregon,No
1548,46,Male,South Carolina,No
1549,69,Male,Maryland,No
1550,19,Male,Kansas,No
1551,66,Male,Arkansas,No
1552,64,Male,Minnesota,No
1553,54,Male,New Mexico,No
1554,27,Male,Delaware,No
1555,64,Male,Utah,No
1556,43,Male,Ohio,No
1557,43,Male,Alabama,No
1558,27,Male,South Dakota,No
1559,35,Male,New Mexico,No
1560,43,Male,Oregon,No
1561,57,Male,Oregon,No
1562,50,Male,Mississippi,No
1563,37,Male,Alabama,No
1564,68,Male,Kansas,No
1565,22,Male,California,No
1566,58,Male,Idaho,No
1567,48,Male,Wyoming,No
1568,30,Male,Minnesota,No
1569,51,Male,Washington,No
1570,20,Male,Hawaii,No
1571,30,Male,Missouri,No
1572,28,Male,Colorado,No
1573,37,Male,Washington,No
1574,36,Male,North Dakota,No
1575,18,Male,Minnesota,No
1576,52,Male,California,No
1577,56,Male,Michigan,No
1578,68,Male,Delaware,No
1579,62,Male,California,No
1580,35,Male,Oklahoma,No
1581,65,Male,North Dakota,No
1582,69,Male,Ohio,No
1583,28,Male,Hawaii,No
1584,37,Male,Maryland,No
1585,41,Male,Hawaii,No
1586,37,Male,Alabama,No
1587,25,Male,Oklahoma,No
1588,41,Male,Alabama,No
1589,48,Male,Vermont,No
1590,42,Male,Ohio,No
1591,54,Male,Wisconsin,No
1592,18,Male,South Dakota,No
1593,56,Male,Iowa,No
1594,61,Male,Maryland,No
1595,40,Male,Colorado,No
1596,34,Male,Wisconsin,No
1597,42,Male,Mississippi,No
1598,43,Male,Mississippi,No
1599,47,Male,California,No
1600,48,Male,Delaware,No
1601,20,Male,Montana,No
1602,65,Male,Indiana,No
1603,54,Male,West Virginia,No
1604,23,Male,Iowa,No
1605,18,Male,Maine,No
1606,70,Male,Connecticut,No
1607,55,Male,Kansas,No
1608,49,Male,Vermont,No
1609,26,Male,Nebraska,No
1610,33,Male,Nevada,No
1611,20,Male,Tennessee,No
1612,41,Male,Arkansas,No
1613,18,Male,Wisconsin,No
1614,26,Male,Illinois,No
1615,30,Male,Kansas,No
1616,64,Male,New York,No
1617,26,Male,Colorado,No
1618,43,Male,Wisconsin,No
1619,63,Male,Michigan,No
1620,57,Male,Hawaii,No
1621,25,Male,Virginia,No
1622,68,Male,Ohio,No
1623,31,Male,Missouri,No
1624,64,Male,Indiana,No
1625,38,Male,Florida,No
1626,34,Male,Minnesota,No
1627,32,Male,Nevada,No
1628,69,Male,Maine,No
1629,45,Male,Massachusetts,No
1630,35,Male,North Dakota,No
1631,63,Male,New Jersey,No
1632,65,Male,Indiana,No
1633,35,Male,Oregon,No
1634,54,Male,North Dakota,No
1635,28,Male,South Carolina,No
1636,68,Male,North Carolina,No
1637,58,Male,North Dakota,No
1638,35,Male,Massachusetts,No
1639,68,Male,Tennessee,No
1640,41,Male,Missouri,No
1641,65,Male,Tennessee,No
1642,50,Male,Colorado,No
1643,18,Male,Mississippi,No
1644,38,Male,Ohio,No
1645,68,Male,North Carolina,No
1646,53,Male,Ohio,No
1647,58,Male,Nebraska,No
1648,34,Male,Hawaii,No
1649,36,Male,Oklahoma,No
1650,58,Male,Wisconsin,No
1651,60,Male,Arkansas,No
1652,59,Male,Texas,No
1653,65,Male,New Mexico,No
1654,31,Male,Colorado,No
1655,43,Male,Indiana,No
1656,37,Male,Arizona,No
1657,21,Male,Indiana,No
1658,69,Male,Indiana,No
1659,32,Male,Alaska,No
1660,53,Male,Utah,No
1661,59,Male,Louisiana,No
1662,64,Male,Iowa,No
1663,63,Male,New Mexico,No
1664,43,Male,Maine,No
1665,19,Male,Minnesota,No
1666,40,Male,New Mexico,No
1667,51,Male,Arkansas,No
1668,51,Male,Oklahoma,No
1669,66,Male,Utah,No
1670,42,Male,Wisconsin,No
1671,22,Male,Utah,No
1672,31,Male,Utah,No
1673,18,Male,South Carolina,No
1674,21,Male,Hawaii,No
1675,35,Male,Alaska,No
1676,35,Male,Colorado,No
1677,27,Male,West Virginia,No
1678,65,Male,Oregon,No
1679,41,Male,Ohio,No
1680,60,Male,Massachusetts,No
1681,61,Male,Louisiana,No
1682,24,Male,Virginia,No
1683,65,Male,New York,No
1684,23,Male,Arkansas,No
1685,30,Male,New Mexico,No
1686,33,Male,Minnesota,No
1687,22,Male,Illinois,No
1688,67,Male,Georgia,No
1689,28,Male,Mississippi,No
1690,32,Male,North Carolina,No
1691,40,Male,Nevada,No
1692,64,Male,Connecticut,No
1693,56,Male,Utah,No
1694,63,Male,Tennessee,No
1695,20,Male,Mississippi,No
1696,54,Male,Nebraska,No
1697,31,Male,West Virginia,No
1698,36,Male,South Carolina,No
1699,25,Male,Iowa,No
1700,20,Male,North Dakota,No
1701,62,Male,West Virginia,No
1702,69,Male,Mississippi,No
1703,54,Male,Alabama,No
1704,39,Male,California,No
1705,56,Male,Idaho,No
1706,39,Male,South Dakota,No
1707,37,Male,North Dakota,No
1708,25,Male,Nevada,No
1709,35,Male,Florida,No
1710,45,Male,Indiana,No
1711,19,Male,Arkansas,No
1712,21,Male,North Carolina,No
1713,65,Male,Illinois,No
1714,49,Male,Missouri,No
1715,30,Male,South Dakota,No
1716,23,Male,Idaho,No
1717,69,Male,Connecticut,No
1718,29,Male,Hawaii,No
1719,54,Male,Maryland,No
1720,45,Male,Maryland,No
1721,25,Male,Massachusetts,No
1722,34,Male,Delaware,No
1723,46,Male,Massachusetts,No
1724,70,Male,New York,No
1725,42,Male,Delaware,No
1726,45,Male,Massachusetts,No
1727,57,Male,Indiana,No
1728,49,Male,Virginia,No
1729,23,Male,Wyoming,No
1730,47,Male,Illinois,No
1731,23,Male,Alabama,No
1732,21,Male,Idaho,No
1733,45,Male,Rhode Island,No
1734,67,Male,New York,No
1735,31,Male,Missouri,No
1736,58,Male,Texas,No
1737,57,Male,Tennessee,No
1738,42,Male,Ohio,No
1739,60,Male,Tennessee,No
1740,21,Male,Minnesota,No
1741,69,Male,Wisconsin,No
1742,41,Male,Delaware,No
1743,51,Male,Kansas,No
1744,23,Male,Missouri,No
